Account,Token Account,Quantity,AIRDROP
GGgUJX5Ckvxg7mw1pB3jXEphg2w3Ndt5x731Vrjk9FkC,7FtvwdpGFo7dSfNdXwezsoEk68nt7efVnYQ3YQpd4WSm,235.55,2355.5
4DuKwo8nsmiJHufGxhGdQXC4jqxkGuSpyvAwmiqo6nE6,mbvk7nHmuqSRK2BdreRS4vgBtjzSzyukvYJgRYeFWkk,234.67,2346.7
GC4gmMCdnyGGBzvw9196d2BVEN8kUt8QWXpTNtUHfqvA,ABijRJ5A1pZptX1SDXLmoJQxcdzDwXr7aC8MXQmBaZAv,229.16,2291.6
3Kky9fZKs97TT1meL2TDTmcjhjDvFREpYZUEw1zcRtDv,FD2DLms6v7a217K7kmBHowSc1XCzpmbjttMz6cSQsu5a,225.64,2256.4
C5mzZHcQymqZr4V823Mz6oRJT7cknEUTh94aBgKfzZqn,FRMEydT6F2ieHhjmknDNGyqxXbgFqXicsU11Ch7DSr2b,223.85,2238.5
AvPcLd6Yy84SnEcH67HcRH5VZwNEXjHwrnEEArjUv73Z,As9HNBexjyQHdBcictdwuxYBpLkzQD1XihoLyj1Wda5F,213.53,2135.3
AsnhfF1Nfhnq8P1KQbxkk4WC6JQ7BUzAQLXDmXTK8NVu,3gyHVLVpzDRNs2wadLPgArR1yJVBFBtuCnAmJRknCuuQ,211.3,2113
HzZPpJLfpsGfypnSsRvDHq8gviv53HvjsjzuZfkQSLRc,D9zEGgx5b1DsTVirwrjJoWyUWy1h1goxJvCC4nqcgFd,201.12,2011.2
HkSZ8iJxCTT8CaLJcgCCzhuWfYwVGPY8gVyKYJKjFRAP,BG4Tbubne3bJr46RJdQdjWz2fwBZA3zxmoYt5uw3NxHL,200,2000
Huk441mzFhH1VkB4sL92ffC8tYqrb3g3bHi8u65gJTUR,2mEuiKgw1nyyYo4brTSFy7vSfrDrDQdduBD2uFGTV9tk,196.27,1962.7
36qLhd6wUZHcuG7oEQa7XUM21u28QyhxjRp1EcosYWSW,4btctgnu5V8Ci2gZmfbqhUHu8Ke2ziCPuAUH9qR5CDjt,181.22,1812.2
6x3jRFeFobndn58VKaQYHq5HWG4Dq7k833Tk9TPgr3B,GHK9LxJtLoHwBMeBqpg7Nv73YqkZx3zdM2o2NdrQMjBw,167.62,1676.2
84HZuvz3d4QwgxLfVR2AcMj444TuBf3ceoAKFfmoRkSy,9rEFqbGQSZpbwsiB8rHNXpNjg9tuWgQE7LoK3vQnbadK,165.16,1651.6
LLxxAYMKPSpzQU9jDo1615kckZfu5Xu2ygYtJyknK1H,4Qa72qLAHgdiCFYa71ciKnNcUkPqC2jTChjHzdLAM1Nq,164.13,1641.3
EHF49KaKTuyYHhSZkWLFmN6jHNdumKKAXwNsMqXFSp38,ELayGD8hASUEvH4jhe8mYAa27fuvvLQbYVhGbq41wVP8,154.94,1549.4
7g7PUwttBA5jqq9DtFJ9L5BS55pMZHb9fyFMzEonGwzA,DVkMsxHnU8PnWwvnBWqVDj2uUbbzgN7MD22wyy7ZJPMm,153.02,1530.2
4DzrkgQVfdgbCvMze8fUin4b9Y7DKy51c2zr63JVDp7q,3uH9JZDWWjpCgS8jxYLGTGWLfykad1gkzi7ZTxiyEqNe,151.95,1519.5
3FF3nJF1gCgTqFTa5Xf8XVf45njxJLTJeCZ2RBAtP2Rw,UsLzzvWgjh6napUZuF4vWK4X8gFMMDdYTP3c5vDfvJR,150.33,1503.3
FmTuxvX2D3s4mnwoCsR5xCLBXpSzNjP5YouJ835byKgG,Asxtpu3XT6sD4CdbNmX7AXw5wm9z8CkvcXw7K8SdEWhZ,150.33,1503.3
FiY6TTtbmb5Dg9PVc5C8juuzg6j6fDea6Jrtzo1Hgxs5,2DLg2LnED8tY5QTCiFmk7E6yXxZpfKZano6vmLev71Dn,150.33,1503.3
BQc1DcHtQqqsLRENVvPHB3xyjgTj4Ry4usmWNtm8Yfk7,9ULAk5FN7TJqNdz1BvBeMnvKL1LhzucVQAxUfyUUC1QH,148.96,1489.6
7wVNc9LFBCvNmVCjUTrdm2q6eb4xeXsWbYiWkE5jbWKQ,2VaUTZBj32ezXmzqC2vy6Ng5qstAoeY41pAp5gkX9cJU,143.11,1431.1
7yWKLptHtYMU6rLaowczknRacsWQRDv1dVrS7sfuuFd9,3nQU2F7bnz4JfsqdgJNWwUPdZRE9Bm6CToe3drWConvE,142.1,1421
9tiZgAeaz9CvXo7Nw2gy4sYJbnDrSRsBuDgFJRuE5BPX,ED9E5seX8q8yhrsF65BGTQn2Ppw2UY6b8FnqomUWhfds,141.09,1410.9
4ArH88xQcUxncxew7KW1iFXHD5enmWwTUip6G6B9qQ4N,5mwh3UGMBeAAB18nAEdmycxT9QGgqTfPr1hhsbjRkYPU,130.41,1304.1
4TMTA5Wm5RcDLVSNHacEaSbPP98KuVzB5uBznx4qK1nn,EvynorW3bst3GPDnywnJtBAfFaBNfAaCF6q7vxFjUCxY,128.79,1287.9
4U2kDUXe2Xh5NCF5g2zW7EwYvEZh45mH95dJjy2cNSyv,Dr4az2JSt3ebzNCWTeQBHuJYoHSgCZDaXPZRhK5juLiD,128.52,1285.2
HzKxh1uaLAKZS8J86DPg75FLDNkekSLDZgvobHihrVq5,7Kd9KTiQStZmywoLuXCD7645ZY3d9DfLK9G3j2kv5jac,126.3,1263
6RRTDbhZRCitgBk92RCfTCM5CBwiJ8sAYK5E1WoZMGgC,4ZyEsnJczEGAw56PgduQ26f2YiKgntkgt7jgVNoiWukP,125.18,1251.8
46C3pY1X3yBBgHpsgob8kZd2GABnxzxuPdjE4Sx4GKhg,3EQXU4mAzQ7ogg1t5gAsm5Zt7AiaMv1TtoqL4TP8VZkL,125.08,1250.8
QK5fsDmUz38yRjpBeG8r7uJpBR4uY17mtuy3yrHVUbB,TzVsPPNzHQgyUUP3UWaMRugVcsyMUJrooaVXm9aeLyJ,125.02,1250.2
97T7UGZTPzYKQXymhivBWi7m9AakCQ56ufba3EhfSRck,HnFaJsRWRg48hXenTqoLx1JMJZAinzcTPftfKVkbPWLf,117.33,1173.3
4M4rGquYVGEPby4yMtbp6xb8KtRpXupMcZcwXxXWJK33,6ibqq9jprYsWu2geZKYNAXWj4WoEr2r6i2gYxvEwwtSk,117.33,1173.3
DWLtoF9K71PnWGTSxnHpwncSsvxAtsTnW326GvLMxppb,BHJPV36BuBEqBTmYyX82UiKyBokMBj3VaYQT3M6jWz8,115.33,1153.3
6DJD9UQtRFpoyrsxTmAVf7oNWivDACc2D8rQgqJhGAEL,2XpRKUrANtb3GqD3pJZiJxrEHZocUsqEjE82N3CXxW4F,113.52,1135.2
EEW7amaTZBoB5o9a3YN3N1uLkq22eV895JZrrqYWVu7x,6DL7JominB4QyEjeiTcoUhZuKnS5QVqC7WSXLRADhGtL,108.13,1081.3
82dadQ5ZjaS8SnWLtZL3BhnRyjeANHgb293ALuqbardv,44msPEAWET651dV2MEZuWf7SFkA9pUQ5Y7X9CH3s4nmL,100.66,1006.6
78BbfpXz5RvTvCjRTcnU3Ybj7VpLszPpogkVz835KHCh,7DTfwxN9PcC8Bpyq6zKLt5mLReNatgza8vP9uHhF8vMB,100.13,1001.3
AkUVX9DAAEu1zSUuTLdCC5JZhYQjhDc2NeJALUAy3Ci6,FWgWVVyPQdcKacfuXVscFr1YUaGhsDHfFXikuUKBTjcd,100,1000
A8FWxPgYXSBDswuEj48R471zpCTcnseALEFKJbX8kEB4,DTKfvNETX37CC1fxp6jeXZ1RCMsvkKRu5vbiWhkEASgt,100,1000
7jdrM33ArmVmUN4h9ESu5arXfB2HkE9b6zcGjY66P24p,53VLzqE7TU3T3xDwjZPebqgkKvHzYqUbML4q4YbRV6cZ,100,1000
3ewQ72QNBXx8sqYhF1HpMzJYsVdSPzZRcpPgPSTUHnhv,3bGizLiuqUUKabgRWj3SmggV4BiCGZcQVKJnJZh1WXuz,98.86,988.6
66ZC9U8y1uYaAxt4WFYVW11YZeZohvi8ev6wBHsAxykh,6NHGUmrUomZCbK7CyAKinAf7x8fvtp99M5KPDc1rWwuf,97.7,977
CZY9M9BywshFAFjPw7uLgXw9yGtNL26YypLCJdewiHo,5ZM4tguYuR5hcGQNRYLsSuWv2fKad65YHvVoqgdQVKY4,92.34,923.4
